-12.566371,0.000000
-12.516105,0.063973
-12.465840,0.127785
-12.415574,0.191273
-12.365309,0.254279
-12.315043,0.316642
-12.264778,0.378205
-12.214512,0.438813
-12.164247,0.498312
-12.113981,0.556553
-12.063716,0.613388
-12.013450,0.668673
-11.963185,0.722269
-11.912919,0.774041
-11.862654,0.823857
-11.812388,0.871592
-11.762123,0.917126
-11.711857,0.960343
-11.661592,1.001134
-11.611326,1.039395
-11.561061,1.075032
-11.510795,1.107952
-11.460530,1.138074
-11.410265,1.165321
-11.359999,1.189625
-11.309734,1.210923
-11.259468,1.229162
-11.209203,1.244296
-11.158937,1.256288
-11.108672,1.265105
-11.058406,1.270727
-11.008141,1.273139
-10.957875,1.272335
-10.907610,1.268317
-10.857344,1.261095
-10.807079,1.250687
-10.756813,1.237120
-10.706548,1.220428
-10.656282,1.200653
-10.606017,1.177845
-10.555751,1.152062
-10.505486,1.123368
-10.455220,1.091837
-10.404955,1.057548
-10.354689,1.020587
-10.304424,0.981048
-10.254158,0.939031
-10.203893,0.894642
-10.153627,0.847993
-10.103362,0.799201
-10.053096,0.748391
-10.002831,0.695691
-9.952566,0.641233
-9.902300,0.585155
-9.852035,0.527599
-9.801769,0.468711
-9.751504,0.408638
-9.701238,0.347533
-9.650973,0.285550
-9.600707,0.222846
-9.550442,0.159579
-9.500176,0.095909
-9.449911,0.031997
-9.399645,-0.031997
-9.349380,-0.095909
-9.299114,-0.159579
-9.248849,-0.222846
-9.198583,-0.285550
-9.148318,-0.347533
-9.098052,-0.408638
-9.047787,-0.468711
-8.997521,-0.527599
-8.947256,-0.585155
-8.896990,-0.641233
-8.846725,-0.695691
-8.796459,-0.748391
-8.746194,-0.799201
-8.695928,-0.847993
-8.645663,-0.894642
-8.595398,-0.939031
-8.545132,-0.981048
-8.494867,-1.020587
-8.444601,-1.057548
-8.394336,-1.091837
-8.344070,-1.123368
-8.293805,-1.152062
-8.243539,-1.177845
-8.193274,-1.200653
-8.143008,-1.220428
-8.092743,-1.237120
-8.042477,-1.250687
-7.992212,-1.261095
-7.941946,-1.268317
-7.891681,-1.272335
-7.841415,-1.273139
-7.791150,-1.270727
-7.740884,-1.265105
-7.690619,-1.256288
-7.640353,-1.244296
-7.590088,-1.229162
-7.539822,-1.210923
-7.489557,-1.189625
-7.439291,-1.165321
-7.389026,-1.138074
-7.338760,-1.107952
-7.288495,-1.075032
-7.238229,-1.039395
-7.187964,-1.001134
-7.137699,-0.960343
-7.087433,-0.917126
-7.037168,-0.871592
-6.986902,-0.823857
-6.936637,-0.774041
-6.886371,-0.722269
-6.836106,-0.668673
-6.785840,-0.613388
-6.735575,-0.556553
-6.685309,-0.498312
-6.635044,-0.438813
-6.584778,-0.378205
-6.534513,-0.316642
-6.484247,-0.254279
-6.433982,-0.191273
-6.383716,-0.127785
-6.333451,-0.063973
-6.283185,0.000000
-6.232920,0.063973
-6.182654,0.127785
-6.132389,0.191273
-6.082123,0.254279
-6.031858,0.316642
-5.981592,0.378205
-5.931327,0.438813
-5.881061,0.498312
-5.830796,0.556553
