-12.566371,0.000000
-12.516105,0.002297
-12.465840,0.017627
-12.415574,0.055515
-12.365309,0.119400
-12.315043,0.205689
-12.264778,0.304697
-12.214512,0.403227
-12.164247,0.488110
-12.113981,0.549766
-12.063716,0.584829
-12.013450,0.597126
-11.963185,0.596730
-11.912919,0.597316
-11.862654,0.612505
-11.812388,0.652172
-11.762123,0.719699
-11.711857,0.810928
-11.661592,0.915138
-11.611326,1.017812
-11.561061,1.104491
-11.510795,1.164714
-11.460530,1.194974
-11.410265,1.199871
-11.359999,1.191105
-11.309734,1.184519
-11.259468,1.195916
-11.209203,1.236743
-11.158937,1.310802
-11.108672,1.412905
-11.058406,1.529909
-11.008141,1.643960
-10.957875,1.737152
-10.907610,1.796430
-10.857344,1.817411
-10.807079,1.806062
-10.756813,1.777659
-10.706548,1.753164
-10.656282,1.753843
-10.606017,1.795458
-10.555751,1.883550
-10.505486,2.011156
-10.455220,2.159727
-10.404955,2.303239
-10.354689,2.414653
-10.304424,2.473223
-10.254158,2.470800
-10.203893,2.415406
-10.153627,2.330900
-10.103362,2.252451
-10.053096,2.218515
-10.002831,2.260969
-9.952566,2.395580
-9.902300,2.615130
-9.852035,2.887038
-9.801769,3.156444
-9.751504,3.354528
-9.701238,3.410697
-9.650973,3.266283
-9.600707,2.886992
-9.550442,2.271459
-9.500176,1.453975
-9.449911,0.500622
-9.399645,-0.500622
-9.349380,-1.453975
-9.299114,-2.271459
-9.248849,-2.886992
-9.198583,-3.266283
-9.148318,-3.410697
-9.098052,-3.354528
-9.047787,-3.156444
-8.997521,-2.887038
-8.947256,-2.615130
-8.896990,-2.395580
-8.846725,-2.260969
-8.796459,-2.218515
-8.746194,-2.252451
-8.695928,-2.330900
-8.645663,-2.415406
-8.595398,-2.470800
-8.545132,-2.473223
-8.494867,-2.414653
-8.444601,-2.303239
-8.394336,-2.159727
-8.344070,-2.011156
-8.293805,-1.883550
-8.243539,-1.795458
-8.193274,-1.753843
-8.143008,-1.753164
-8.092743,-1.777659
-8.042477,-1.806062
-7.992212,-1.817411
-7.941946,-1.796430
-7.891681,-1.737152
-7.841415,-1.643960
-7.791150,-1.529909
-7.740884,-1.412905
-7.690619,-1.310802
-7.640353,-1.236743
-7.590088,-1.195916
-7.539822,-1.184519
-7.489557,-1.191105
-7.439291,-1.199871
-7.389026,-1.194974
-7.338760,-1.164714
-7.288495,-1.104491
-7.238229,-1.017812
-7.187964,-0.915138
-7.137699,-0.810928
-7.087433,-0.719699
-7.037168,-0.652172
-6.986902,-0.612505
-6.936637,-0.597316
-6.886371,-0.596730
-6.836106,-0.597126
-6.785840,-0.584829
-6.735575,-0.549766
-6.685309,-0.488110
-6.635044,-0.403227
-6.584778,-0.304697
-6.534513,-0.205689
-6.484247,-0.119400
-6.433982,-0.055515
-6.383716,-0.017627
-6.333451,-0.002297
-6.283185,0.000000
-6.232920,0.002297
-6.182654,0.017627
-6.132389,0.055515
-6.082123,0.119400
-6.031858,0.205689
-5.981592,0.304697
-5.931327,0.403227
-5.881061,0.488110
-5.830796,0.549766
-5.780530,0.584829
-5.730265,0.597126
-5.680000,0.596730
-5.629734,0.597316
-5.579469,0.612505
-5.529203,0.652172
-5.478938,0.719699
-5.428672,0.810928
-5.378407,0.915138
-5.328141,1.017812
-5.277876,1.104491
-5.227610,1.164714
-5.177345,1.194974
-5.127079,1.199871
-5.076814,1.191105
-5.026548,1.184519
-4.976283,1.195916
-4.926017,1.236743
-4.875752,1.310802
-4.825486,1.412905
-4.775221,1.529909
-4.724955,1.643960
-4.674690,1.737152
-4.624424,1.796430
-4.574159,1.817411
-4.523893,1.806062
-4.473628,1.777659
-4.423362,1.753164
-4.373097,1.753843
-4.322831,1.795458
-4.272566,1.883550
-4.222301,2.011156
-4.172035,2.159727
-4.121770,2.303239
-4.071504,2.414653
-4.021239,2.473223
-3.970973,2.470800
-3.920708,2.415406
-3.870442,2.330900
-3.820177,2.252451
-3.769911,2.218515
-3.719646,2.260969
-3.669380,2.395580
-3.619115,2.615130
-3.568849,2.887038
-3.518584,3.156444
-3.468318,3.354528
-3.418053,3.410697
-3.367787,3.266283
-3.317522,2.886992
-3.267256,2.271459
-3.216991,1.453975
-3.166725,0.500622
-3.116460,-0.500622
-3.066194,-1.453975
-3.015929,-2.271459
-2.965663,-2.886992
-2.915398,-3.266283
-2.865133,-3.410697
-2.814867,-3.354528
-2.764602,-3.156444
-2.714336,-2.887038
-2.664071,-2.615130
-2.613805,-2.395580
-2.563540,-2.260969
-2.513274,-2.218515
-2.463009,-2.252451
-2.412743,-2.330900
-2.362478,-2.415406
-2.312212,-2.470800
-2.261947,-2.473223
-2.211681,-2.414653
-2.161416,-2.303239
-2.111150,-2.159727
-2.060885,-2.011156
-2.010619,-1.883550
-1.960354,-1.795458
-1.910088,-1.753843
-1.859823,-1.753164
-1.809557,-1.777659
-1.759292,-1.806062
-1.709026,-1.817411
-1.658761,-1.796430
-1.608495,-1.737152
-1.558230,-1.643960
-1.507964,-1.529909
-1.457699,-1.412905
-1.407434,-1.310802
-1.357168,-1.236743
-1.306903,-1.195916
-1.256637,-1.184519
-1.206372,-1.191105
-1.156106,-1.199871
-1.105841,-1.194974
-1.055575,-1.164714
-1.005310,-1.104491
-0.955044,-1.017812
-0.904779,-0.915138
-0.854513,-0.810928
-0.804248,-0.719699
-0.753982,-0.652172
-0.703717,-0.612505
-0.653451,-0.597316
-0.603186,-0.596730
-0.552920,-0.597126
-0.502655,-0.584829
-0.452389,-0.549766
-0.402124,-0.488110
-0.351858,-0.403227
-0.301593,-0.304697
-0.251327,-0.205689
-0.201062,-0.119400
-0.150796,-0.055515
-0.100531,-0.017627
-0.050265,-0.002297
0.000000,0.000000
0.050265,0.002297
0.100531,0.017627
0.150796,0.055515
0.201062,0.119400
0.251327,0.205689
0.301593,0.304697
0.351858,0.403227
0.402124,0.488110
0.452389,0.549766
0.502655,0.584829
0.552920,0.597126
0.603186,0.596730
0.653451,0.597316
0.703717,0.612505
0.753982,0.652172
0.804248,0.719699
0.854513,0.810928
0.904779,0.915138
0.955044,1.017812
1.005310,1.104491
1.055575,1.164714
1.105841,1.194974
1.156106,1.199871
1.206372,1.191105
1.256637,1.184519
1.306903,1.195916
1.357168,1.236743
1.407434,1.310802
1.457699,1.412905
1.507964,1.529909
1.558230,1.643960
1.608495,1.737152
1.658761,1.796430
1.709026,1.817411
1.759292,1.806062
1.809557,1.777659
1.859823,1.753164
1.910088,1.753843
1.960354,1.795458
2.010619,1.883550
2.060885,2.011156
2.111150,2.159727
2.161416,2.303239
2.211681,2.414653
2.261947,2.473223
2.312212,2.470800
2.362478,2.415406
2.412743,2.330900
2.463009,2.252451
2.513274,2.218515
2.563540,2.260969
2.613805,2.395580
2.664071,2.615130
2.714336,2.887038
2.764602,3.156444
2.814867,3.354528
2.865133,3.410697
2.915398,3.266283
2.965663,2.886992
3.015929,2.271459
3.066194,1.453975
3.116460,0.500622
3.166725,-0.500622
3.216991,-1.453975
3.267256,-2.271459
3.317522,-2.886992
3.367787,-3.266283
3.418053,-3.410697
3.468318,-3.354528
3.518584,-3.156444
3.568849,-2.887038
3.619115,-2.615130
3.669380,-2.395580
3.719646,-2.260969
3.769911,-2.218515
3.820177,-2.252451
3.870442,-2.330900
3.920708,-2.415406
3.970973,-2.470800
4.021239,-2.473223
4.071504,-2.414653
4.121770,-2.303239
4.172035,-2.159727
4.222301,-2.011156
4.272566,-1.883550
4.322831,-1.795458
4.373097,-1.753843
4.423362,-1.753164
