-12.566371,0.000000
-12.516105,0.983471
-12.465840,1.053909
-12.415574,1.032399
-12.365309,0.988730
-12.315043,0.974480
-12.264778,0.994042
-12.214512,1.015215
-12.164247,1.012920
-12.113981,0.995220
-12.063716,0.986795
-12.013450,0.996443
-11.963185,1.009170
-11.912919,1.008388
-11.862654,0.996851
-11.812388,0.990703
-11.762123,0.997351
-11.711857,1.006870
-11.661592,1.006511
-11.611326,0.997538
-11.561061,0.992461
-11.510795,0.997779
-11.460530,1.005782
-11.410265,1.005609
-11.359999,0.997870
-11.309734,0.993307
-11.259468,0.997979
-11.209203,1.005278
-11.158937,1.005213
-11.108672,0.998013
-11.058406,0.993622
-11.008141,0.998034
-10.957875,1.005152
-10.907610,1.005173
-10.857344,0.998022
-10.807079,0.993520
-10.756813,0.997960
-10.706548,1.005361
-10.656282,1.005475
-10.606017,0.997901
-10.555751,0.992965
-10.505486,0.997734
-10.455220,1.005979
-10.404955,1.006230
-10.354689,0.997603
-10.304424,0.991740
-10.254158,0.997258
-10.203893,1.007274
-10.153627,1.007793
-10.103362,0.996987
-10.053096,0.989174
-10.002831,0.996232
-9.952566,1.010092
-9.902300,1.011354
-9.852035,0.995577
-9.801769,0.982730
-9.751504,0.993328
-9.701238,1.018342
-9.650973,1.023595
-9.600707,0.990740
-9.550442,0.949806
-9.500176,0.964900
-9.449911,1.134269
-9.399645,-1.134269
-9.349380,-0.964900
-9.299114,-0.949806
-9.248849,-0.990740
-9.198583,-1.023595
-9.148318,-1.018342
-9.098052,-0.993328
-9.047787,-0.982730
-8.997521,-0.995577
-8.947256,-1.011354
-8.896990,-1.010092
-8.846725,-0.996232
-8.796459,-0.989174
-8.746194,-0.996987
-8.695928,-1.007793
-8.645663,-1.007274
-8.595398,-0.997258
-8.545132,-0.991740
-8.494867,-0.997603
-8.444601,-1.006230
-8.394336,-1.005979
-8.344070,-0.997734
-8.293805,-0.992965
-8.243539,-0.997901
-8.193274,-1.005475
-8.143008,-1.005361
-8.092743,-0.997960
-8.042477,-0.993520
-7.992212,-0.998022
-7.941946,-1.005173
-7.891681,-1.005152
-7.841415,-0.998034
-7.791150,-0.993622
-7.740884,-0.998013
-7.690619,-1.005213
-7.640353,-1.005278
-7.590088,-0.997979
-7.539822,-0.993307
-7.489557,-0.997870
-7.439291,-1.005609
-7.389026,-1.005782
-7.338760,-0.997779
-7.288495,-0.992461
-7.238229,-0.997538
-7.187964,-1.006511
-7.137699,-1.006870
-7.087433,-0.997351
-7.037168,-0.990703
-6.986902,-0.996851
-6.936637,-1.008388
-6.886371,-1.009170
-6.836106,-0.996443
-6.785840,-0.986795
-6.735575,-0.995220
-6.685309,-1.012920
-6.635044,-1.015215
-6.584778,-0.994042
-6.534513,-0.974480
-6.484247,-0.988730
-6.433982,-1.032399
-6.383716,-1.053909
-6.333451,-0.983471
-6.283185,0.000000
-6.232920,0.983471
-6.182654,1.053909
-6.132389,1.032399
-6.082123,0.988730
-6.031858,0.974480
-5.981592,0.994042
-5.931327,1.015215
-5.881061,1.012920
-5.830796,0.995220
-5.780530,0.986795
-5.730265,0.996443
-5.680000,1.009170
-5.629734,1.008388
-5.579469,0.996851
-5.529203,0.990703
-5.478938,0.997351
-5.428672,1.006870
-5.378407,1.006511
-5.328141,0.997538
-5.277876,0.992461
-5.227610,0.997779
-5.177345,1.005782
-5.127079,1.005609
-5.076814,0.997870
-5.026548,0.993307
-4.976283,0.997979
-4.926017,1.005278
-4.875752,1.005213
-4.825486,0.998013
-4.775221,0.993622
-4.724955,0.998034
-4.674690,1.005152
-4.624424,1.005173
-4.574159,0.998022
-4.523893,0.993520
-4.473628,0.997960
-4.423362,1.005361
-4.373097,1.005475
-4.322831,0.997901
-4.272566,0.992965
-4.222301,0.997734
-4.172035,1.005979
-4.121770,1.006230
-4.071504,0.997603
-4.021239,0.991740
-3.970973,0.997258
-3.920708,1.007274
-3.870442,1.007793
-3.820177,0.996987
-3.769911,0.989174
-3.719646,0.996232
-3.669380,1.010092
-3.619115,1.011354
-3.568849,0.995577
-3.518584,0.982730
-3.468318,0.993328
-3.418053,1.018342
-3.367787,1.023595
-3.317522,0.990740
-3.267256,0.949806
-3.216991,0.964900
-3.166725,1.134269
-3.116460,-1.134269
-3.066194,-0.964900
-3.015929,-0.949806
-2.965663,-0.990740
-2.915398,-1.023595
-2.865133,-1.018342
-2.814867,-0.993328
-2.764602,-0.982730
-2.714336,-0.995577
-2.664071,-1.011354
-2.613805,-1.010092
-2.563540,-0.996232
-2.513274,-0.989174
-2.463009,-0.996987
-2.412743,-1.007793
-2.362478,-1.007274
-2.312212,-0.997258
-2.261947,-0.991740
-2.211681,-0.997603
-2.161416,-1.006230
-2.111150,-1.005979
-2.060885,-0.997734
-2.010619,-0.992965
-1.960354,-0.997901
-1.910088,-1.005475
-1.859823,-1.005361
-1.809557,-0.997960
-1.759292,-0.993520
-1.709026,-0.998022
-1.658761,-1.005173
-1.608495,-1.005152
-1.558230,-0.998034
-1.507964,-0.993622
-1.457699,-0.998013
-1.407434,-1.005213
-1.357168,-1.005278
-1.306903,-0.997979
-1.256637,-0.993307
-1.206372,-0.997870
-1.156106,-1.005609
-1.105841,-1.005782
-1.055575,-0.997779
-1.005310,-0.992461
-0.955044,-0.997538
-0.904779,-1.006511
-0.854513,-1.006870
-0.804248,-0.997351
-0.753982,-0.990703
-0.703717,-0.996851
-0.653451,-1.008388
-0.603186,-1.009170
-0.552920,-0.996443
-0.502655,-0.986795
-0.452389,-0.995220
-0.402124,-1.012920
-0.351858,-1.015215
-0.301593,-0.994042
-0.251327,-0.974480
-0.201062,-0.988730
-0.150796,-1.032399
-0.100531,-1.053909
-0.050265,-0.983471
0.000000,0.000000
0.050265,0.983471
0.100531,1.053909
0.150796,1.032399
0.201062,0.988730
0.251327,0.974480
0.301593,0.994042
0.351858,1.015215
0.402124,1.012920
0.452389,0.995220
0.502655,0.986795
0.552920,0.996443
0.603186,1.009170
0.653451,1.008388
0.703717,0.996851
0.753982,0.990703
0.804248,0.997351
0.854513,1.006870
0.904779,1.006511
0.955044,0.997538
1.005310,0.992461
1.055575,0.997779
1.105841,1.005782
1.156106,1.005609
1.206372,0.997870
1.256637,0.993307
1.306903,0.997979
1.357168,1.005278
1.407434,1.005213
1.457699,0.998013
1.507964,0.993622
1.558230,0.998034
1.608495,1.005152
1.658761,1.005173
1.709026,0.998022
1.759292,0.993520
1.809557,0.997960
1.859823,1.005361
1.910088,1.005475
1.960354,0.997901
2.010619,0.992965
2.060885,0.997734
2.111150,1.005979
2.161416,1.006230
2.211681,0.997603
2.261947,0.991740
2.312212,0.997258
2.362478,1.007274
2.412743,1.007793
2.463009,0.996987
2.513274,0.989174
2.563540,0.996232
2.613805,1.010092
2.664071,1.011354
2.714336,0.995577
2.764602,0.982730
2.814867,0.993328
2.865133,1.018342
2.915398,1.023595
2.965663,0.990740
3.015929,0.949806
3.066194,0.964900
3.116460,1.134269
3.166725,-1.134269
3.216991,-0.964900
3.267256,-0.949806
3.317522,-0.990740
3.367787,-1.023595
3.418053,-1.018342
3.468318,-0.993328
3.518584,-0.982730
3.568849,-0.995577
3.619115,-1.011354
3.669380,-1.010092
3.719646,-0.996232
3.769911,-0.989174
3.820177,-0.996987
3.870442,-1.007793
3.920708,-1.007274
3.970973,-0.997258
4.021239,-0.991740
4.071504,-0.997603
4.121770,-1.006230
4.172035,-1.005979
4.222301,-0.997734
4.272566,-0.992965
4.322831,-0.997901
4.373097,-1.005475
4.423362,-1.005361
4.473628,-0.997960
4.523893,-0.993520
4.574159,-0.998022
4.624424,-1.005173
4.674690,-1.005152
4.724955,-0.998034
4.775221,-0.993622
4.825486,-0.998013
4.875752,-1.005213
4.926017,-1.005278
4.976283,-0.997979
5.026548,-0.993307
5.076814,-0.997870
5.127079,-1.005609
5.177345,-1.005782
